2014-06-1700-how-much-cash-is-available,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1700-how-much-cash-is-available-360p-spa.mp4,4.86 MB
2014-06-1700-how-much-cash-is-available,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1700-how-much-cash-is-available-720p-spa.mp4,8.80 MB
2014-06-1680-can-i-afford-more-assets-part-1,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1680-can-i-afford-more-assets-part-1-360p-spa.mp4,7.82 MB
2014-06-1680-can-i-afford-more-assets-part-1,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1680-can-i-afford-more-assets-part-1-720p-spa.mp4,18.8 MB
2014-06-1720-right-amount,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1720-right-amount-360p-spa.mp4,7.44 MB
2014-06-1720-right-amount,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1720-right-amount-720p-spa.mp4,18.0 MB
2014-06-1750-right-time,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1750-right-time-360p-spa.mp4,9.95 MB
2014-06-1750-right-time,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1750-right-time-720p-spa.mp4,24.8 MB
2014-06-1710-get-a-loan,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1710-get-a-loan-360p-spa.mp4,10.3 MB
2014-06-1710-get-a-loan,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1710-get-a-loan-720p-spa.mp4,25.5 MB
2014-06-1740-right-reason,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1740-right-reason-360p-spa.mp4,10.2 MB
2014-06-1740-right-reason,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1740-right-reason-720p-spa.mp4,25.4 MB
2014-06-1730-right-terms,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1730-right-terms-360p-spa.mp4,9.43 MB
